match_id,season,event_name,event,match_date,team1,team2,toss_winner,toss_decision,winner,h2h_team1_wins%,h2h_venue_team1_wins%,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins,ground
1206064,2019,ICC Men's Cricket World Cup League 2,ODI,2019-12-15,United Arab Emirates,Scotland,United Arab Emirates,field,United Arab Emirates,31,66,14,25,3,3,"Icc Global Cricket Academy, Dubai"
1206063,2019,ICC Men's Cricket World Cup League 2,ODI,2019-12-14,United States Of America,Scotland,Scotland,field,Scotland,38,0,0,25,3,3,"Icc Global Cricket Academy, Dubai"
1206062,2019,ICC Men's Cricket World Cup League 2,ODI,2019-12-12,United States Of America,United Arab Emirates,United Arab Emirates,field,United States Of America,78,100,50,0,4,1,"Icc Global Cricket Academy, Dubai"
1206060,2019,ICC Men's Cricket World Cup League 2,ODI,2019-12-09,United States Of America,Scotland,United States of America,bat,United States Of America,38,100,50,0,5,3,"Sharjah Cricket Association Stadium, Sharjah"
1206059,2019,ICC Men's Cricket World Cup League 2,ODI,2019-12-08,United States Of America,United Arab Emirates,United Arab Emirates,bat,United States Of America,78,100,50,0,5,1,"Sharjah Cricket Association Stadium, Sharjah"
1203675,2020,Ireland tour of West Indies,ODI,2020-01-12,West Indies,Ireland,West Indies,field,West Indies,71,100,12,0,3,2,"National Cricket Stadium, St George'S, Grenada"
1203674,2020,Ireland tour of West Indies,ODI,2020-01-09,West Indies,Ireland,Ireland,bat,West Indies,71,100,8,0,3,3,"Kensington Oval, Barbados, Bridgetown"
1203673,2020,Ireland tour of West Indies,ODI,2020-01-07,West Indies,Ireland,Ireland,bat,West Indies,71,100,8,0,3,2,"Kensington Oval, Barbados, Bridgetown"
1199230,2019,ICC Men's Cricket World Cup League 2,ODI,2019-09-23,Papua New Guinea,Namibia,Namibia,bat,Namibia,0,0,0,66,1,3,"Central Broward Regional Park Stadium Turf Ground, Lauderhill"
1199229,2019,ICC Men's Cricket World Cup League 2,ODI,2019-09-22,Papua New Guinea,Namibia,Papua New Guinea,bat,Namibia,0,0,0,66,2,3,"Central Broward Regional Park Stadium Turf Ground, Lauderhill"
1199227,2019,ICC Men's Cricket World Cup League 2,ODI,2019-09-19,United States Of America,Papua New Guinea,United States of America,bat,United States Of America,78,100,40,0,4,2,"Central Broward Regional Park Stadium Turf Ground, Lauderhill"
1199226,2019,ICC Men's Cricket World Cup League 2,ODI,2019-09-17,United States Of America,Namibia,Namibia,bat,United States Of America,70,100,20,0,3,3,"Central Broward Regional Park Stadium Turf Ground, Lauderhill"
1199225,2019,ICC Men's Cricket World Cup League 2,ODI,2019-09-13,United States Of America,Papua New Guinea,United States of America,bat,United States Of America,78,100,40,0,2,3,"Central Broward Regional Park Stadium Turf Ground, Lauderhill"
1198488,2019,Sri Lanka tour of Pakistan,ODI,2019-10-02,Sri Lanka,Pakistan,Sri Lanka,bat,Pakistan,41,33,22,44,3,2,"National Stadium, Karachi"
1198487,2019,Sri Lanka tour of Pakistan,ODI,2019-09-30,Sri Lanka,Pakistan,Pakistan,bat,Pakistan,41,33,22,44,2,2,"National Stadium, Karachi"
1198249,2020,Ireland tour of England,ODI,2020-08-04,Ireland,England,Ireland,field,Ireland,15,33,33,11,4,4,"The Rose Bowl, Southampton"
1198248,2020,Ireland tour of England,ODI,2020-08-01,Ireland,England,Ireland,bat,England,15,33,33,11,4,4,"The Rose Bowl, Southampton"
1198247,2020,Ireland tour of England,ODI,2020-07-30,Ireland,England,England,field,England,15,33,33,11,3,5,"The Rose Bowl, Southampton"
1198240,2020,Australia tour of England,ODI,2020-09-16,England,Australia,England,bat,Australia,38,55,55,36,2,2,"Old Trafford, Manchester"
1198239,2020,Australia tour of England,ODI,2020-09-13,England,Australia,England,bat,England,38,55,55,36,2,2,"Old Trafford, Manchester"
1198238,2020,Australia tour of England,ODI,2020-09-11,England,Australia,England,field,Australia,38,55,55,36,1,1,"Old Trafford, Manchester"
