match_id,season,match_date,event_name,team1,team2,toss_winner,toss_decision,winner,ground,h2h,h2h_team1_wins,h2h_team1_wins%,h2h_venue,h2h_venue_team1_wins,h2h_venue_team1_wins%,team1_venue,team2_venue,team1_venue_wins,team2_venue_wins,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins
1068477,2017,2017-05-10,Royal London One-Day Cup,Middlesex,Glamorgan,Middlesex,bat,Middlesex,"Radlett Cricket Club, Radlett",6,5,83,1,1,100,8,1,1,0,12,0,4,1
1068476,2017,2017-05-10,Royal London One-Day Cup,Sussex,Essex,Sussex,field,Essex,"County Ground, Chelmsford",5,1,20,3,1,33,3,38,1,2,33,5,2,4
1068475,2017,2017-05-10,Royal London One-Day Cup,Worcestershire,Lancashire,Lancashire,bat,Lancashire,"Old Trafford, Manchester",6,4,67,3,1,33,3,16,1,2,33,12,4,4
1068474,2017,2017-05-10,Royal London One-Day Cup,Warwickshire,Derbyshire,Derbyshire,field,Derbyshire,"County Ground, Derby",5,2,40,3,1,33,3,30,1,2,33,6,4,2
1068473,2017,2017-05-10,Royal London One-Day Cup,Yorkshire,Northamptonshire,Northamptonshire,field,Yorkshire,"County Ground, Northampton",6,6,100,3,3,100,3,14,3,0,100,0,4,2
1068472,2017,2017-05-10,Royal London One-Day Cup,Somerset,Hampshire,Hampshire,field,Hampshire,"County Ground, Taunton",5,3,60,1,0,0,12,1,0,1,0,100,4,4
1068471,2017,2017-05-10,Royal London One-Day Cup,Kent,Gloucestershire,Kent,field,Gloucestershire,"County Ground, Bristol",6,3,50,2,0,0,2,21,0,2,0,9,2,1
1068470,2017,2017-05-07,Royal London One-Day Cup,Hampshire,Gloucestershire,Gloucestershire,bat,Hampshire,"The Rose Bowl, Southampton",6,2,33,2,2,100,10,2,2,0,20,0,4,2
1068469,2017,2017-05-07,Royal London One-Day Cup,Northamptonshire,Durham,Northamptonshire,field,Durham,"Riverside Ground, Chester-Le-Street",6,2,33,3,1,33,3,23,1,2,33,8,1,3
1068468,2017,2017-05-07,Royal London One-Day Cup,Glamorgan,Essex,Glamorgan,bat,Glamorgan,"Sophia Gardens, Cardiff",7,3,43,4,3,75,5,4,3,1,60,25,1,3
1068467,2017,2017-05-07,Royal London One-Day Cup,Middlesex,Kent,Middlesex,field,Kent,"St Lawrence Ground, Canterbury",8,5,62,3,2,66,3,14,2,1,66,7,3,2
1068466,2017,2017-05-07,Royal London One-Day Cup,Nottinghamshire,Leicestershire,Nottinghamshire,field,Nottinghamshire,"Welbeck Colliery Cricket Club Ground, Market Warsop",7,6,86,1,1,100,3,1,1,0,33,0,4,1
1068465,2017,2017-05-07,Royal London One-Day Cup,Sussex,Surrey,Surrey,field,Sussex,"County Ground, Hove, Brighton",5,4,80,3,3,100,27,3,3,0,11,0,2,2
1068464,2017,2017-05-07,Royal London One-Day Cup,Yorkshire,Derbyshire,Derbyshire,field,Yorkshire,"Headingley, Leeds",6,6,100,1,1,100,18,1,1,0,5,0,3,1
